anime_id,name,genre,type,episodes,rating_x,members,user_id,rating_y
3572,Macross F,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,25,8.02,95551,27364,-1
11813,Shijou Saikyou no Deshi Kenichi OVA,"Action, Comedy, Martial Arts, School, Shounen",OVA,11,8.02,24167,27364,-1
10012,Carnival Phantasm,"Comedy, Parody, Supernatural",OVA,12,8.01,71976,27364,8
22961,Date A Live: Encore OVA,"Romance, Slice of Life",OVA,1,8.01,48432,27364,-1
29787,Gochuumon wa Usagi Desu ka??,"Comedy, Slice of Life",TV,12,8.01,38102,27364,-1
7062,Hidamari Sketch x ☆☆☆,"Comedy, School, Slice of Life",TV,12,8.01,15748,27364,10
11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.01,283847,27364,8
27633,Gekkan Shoujo Nozaki-kun Specials,"Comedy, Romance, School",Special,6,8.0,52672,27364,-1
14349,Little Witch Academia,"Adventure, Comedy, Fantasy, Magic, School",Movie,1,8.0,111703,27364,8
14175,Hanasaku Iroha: Home Sweet Home,"Comedy, Drama, Slice of Life",Movie,1,7.99,34630,27364,-1
11239,Hidamari Sketch x Honeycomb,"Comedy, School, Slice of Life",TV,12,7.99,12590,27364,9
967,Hokuto no Ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",TV,109,7.99,40271,27364,6
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,13,7.99,215829,27364,8
7724,Shiki,"Mystery, Supernatural, Thriller, Vampire",TV,22,7.99,251093,27364,8
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13,7.98,183722,27364,-1
187,Initial D Third Stage,"Action, Cars, Drama, Seinen, Sports",Movie,1,7.98,39374,27364,8
597,Neko no Ongaeshi,"Adventure, Drama, Fantasy",Movie,1,7.98,92499,27364,8
400,Seihou Bukyou Outlaw Star,"Action, Adventure, Comedy, Sci-Fi, Space",TV,24,7.98,78600,27364,8
10521,Working&#039;!!,"Comedy, Slice of Life",TV,13,7.98,117328,27364,7
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",TV,12,7.97,244314,27364,10
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Adventure, Fantasy, Military",TV,12,7.97,153501,27364,-1
1571,Ghost Hunt,"Comedy, Horror, Mystery, Shoujo, Supernatural",TV,25,7.97,126426,27364,10
267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",TV,26,7.97,95825,27364,-1
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Fantasy, Historical, Romance",OVA,1,7.97,81137,27364,-1
1253,Saint Seiya: Meiou Hades Meikai-hen,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",OVA,12,7.97,21240,27364,-1
949,Top wo Nerae! Gunbuster,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,7.97,51724,27364,-1
21185,Baby Steps,"Romance, School, Shounen, Sports",TV,25,7.96,59818,27364,-1
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,"Action, Mecha, Military, Super Power",OVA,1,7.96,23204,27364,-1
12413,Jormungand,"Action, Adventure, Seinen",TV,12,7.96,137610,27364,-1
269,Bleach,"Action, Comedy, Shounen, Super Power, Supernatural",TV,366,7.95,624055,27364,8
14741,Chuunibyou demo Koi ga Shitai!,"Comedy, Drama, Romance, School, Slice of Life",TV,12,7.95,394399,27364,9
6033,Dragon Ball Kai,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,97,7.95,116832,27364,6
8525,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,7.95,284846,27364,10
25517,Magic Kaito 1412,"Adventure, Comedy, Romance, Shounen",TV,24,7.95,43545,27364,-1
27775,Plastic Memories,"Drama, Romance, Sci-Fi",TV,13,7.95,213493,27364,-1
21339,Psycho-Pass Movie,"Action, Military, Police, Sci-Fi",Movie,1,7.95,94677,27364,-1
2104,Seto no Hanayome,"Comedy, Parody, Romance, School",TV,26,7.95,165008,27364,9
12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.95,172367,27364,8
543,Vampire Hunter D (2000),"Action, Drama, Fantasy, Horror, Romance, Sci-Fi, Vampire",Movie,1,7.95,68229,27364,8
23225,Yuru Yuri Nachuyachumi!,"Comedy, Shoujo Ai, Slice of Life",OVA,1,7.95,28339,27364,-1
12893,Danshi Koukousei no Nichijou Specials,"Comedy, School, Shounen, Slice of Life",Special,6,7.94,49891,27364,-1
317,Final Fantasy VII: Advent Children,"Action, Fantasy, Super Power",Movie,1,7.94,138659,27364,9
22265,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,7.94,150596,27364,-1
9563,Hidamari Sketch x ☆☆☆ Specials,"Comedy, School, Slice of Life",Special,2,7.94,8734,27364,8
16904,K: Missing Kings,"Action, Super Power, Supernatural",Movie,1,7.94,98549,27364,-1
97,Last Exile,"Action, Adventure, Sci-Fi",TV,26,7.94,104193,27364,9
20517,Little Busters!: EX,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,8,7.94,26709,27364,-1
12403,Yuru Yuri♪♪,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,7.94,83097,27364,9
30123,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",TV,12,7.93,157551,27364,-1
2890,Gake no Ue no Ponyo,"Adventure, Fantasy",Movie,1,7.93,140277,27364,-1
468,Ghost in the Shell 2: Innocence,"Mecha, Military, Police, Psychological, Sci-Fi",Movie,1,7.93,85714,27364,7
29755,Haikyuu!! Movie 1: Owari to Hajimari,"Comedy, Drama, School, Shounen, Sports",Movie,1,7.94,13094,27364,-1
7588,Saraiya Goyou,"Historical, Samurai, Seinen",TV,12,7.93,40819,27364,-1
1172,Slayers Try,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen",TV,26,7.93,32742,27364,7
31711,To LOVE-Ru Darkness 2nd Specials,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",Special,2,7.93,22487,27364,-1
202,Wolf&#039;s Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,7.93,171863,27364,-1
9919,Ao no Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural",TV,25,7.92,583823,27364,10
1818,Claymore,"Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural",TV,26,7.92,316853,27364,8
17895,Golden Time,"Comedy, Romance, Seinen",TV,24,7.92,273191,27364,-1
4192,Hayate no Gotoku!!,"Action, Comedy, Harem, Parody, Romance",TV,25,7.92,67323,27364,7
10357,Jinrui wa Suitai Shimashita,"Comedy, Fantasy, Seinen",TV,12,7.92,89373,27364,-1
4472,Lucky☆Star: Original na Visual to Animation,"Comedy, Parody, School, Slice of Life",OVA,1,7.92,84833,27364,9
19613,New Initial D Movie: Legend 1 - Kakusei,"Action, Cars, Seinen, Sports",Movie,1,7.92,7695,27364,-1
5530,Pandora Hearts,"Adventure, Fantasy, Mystery, Shounen, Supernatural",TV,25,7.92,229567,27364,-1
388,Capeta,"Cars, Shounen, Sports",TV,52,7.91,9711,27364,-1
28999,Charlotte,"Drama, School, Super Power",TV,13,7.91,310137,27364,-1
18897,Nisekoi,"Comedy, Harem, Romance, School, Shounen",TV,20,7.91,347599,27364,9
28677,Yamada-kun to 7-nin no Majo (TV),"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.91,193566,27364,-1
7193,Aoi Bungaku Series,"Drama, Historical, Psychological, Seinen, Thriller",TV,12,7.9,93074,27364,-1
21405,Bokura wa Minna Kawaisou,"Comedy, Romance, School, Slice of Life",TV,12,7.9,159793,27364,-1
3604,Hidamari Sketch x 365,"Comedy, School, Slice of Life",TV,13,7.9,19180,27364,9
11237,Hidamari Sketch x SP,"Comedy, School, Slice of Life",Special,2,7.9,7999,27364,8
28881,New Initial D Movie: Legend 2 - Tousou,"Cars, Seinen, Sports",Movie,1,7.9,4641,27364,-1
21995,Ao Haru Ride,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,12,7.89,227417,27364,-1
532,Bishoujo Senshi Sailor Moon S,"Drama, Magic, Romance, Shoujo",TV,38,7.89,66911,27364,-1
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,54,7.89,182208,27364,6
249,InuYasha,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,167,7.89,281632,27364,8
9734,K-On!!: Keikaku!,"Comedy, Music, School, Slice of Life",Special,1,7.89,50496,27364,-1
433,"Kumo no Mukou, Yakusoku no Basho","Drama, Military, Romance, Sci-Fi",Movie,1,7.89,103975,27364,-1
80,Mobile Suit Gundam,"Action, Mecha, Military, Sci-Fi, Space",TV,43,7.89,51566,27364,8
20767,Noragami OVA,"Action, Adventure, Shounen",OVA,2,7.89,104775,27364,-1
10119,Seitokai Yakuindomo OVA,"Comedy, School, Shounen, Slice of Life",OVA,8,7.89,63265,27364,-1
11111,Another,"Horror, Mystery, School, Supernatural, Thriller",TV,12,7.88,534657,27364,10
28249,Arslan Senki (TV),"Action, Adventure, Drama, Fantasy, Historical, Shounen",TV,25,7.88,152811,27364,-1
13535,Binbougami ga!,"Comedy, Parody, Shounen, Supernatural",TV,13,7.88,117091,27364,8
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",TV,13,7.88,336349,27364,-1
6862,K-On!: Live House!,"Comedy, Music, School, Slice of Life",Special,1,7.88,70787,27364,-1
18153,Kyoukai no Kanata,"Fantasy, Slice of Life, Supernatural",TV,12,7.88,359011,27364,-1
15451,High School DxD New,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.87,266657,27364,-1
570,Jin-Rou,"Drama, Military, Police, Psychological, Romance",Movie,1,7.87,62464,27364,8
5680,K-On!,"Comedy, Music, School, Slice of Life",TV,13,7.87,386048,27364,9
1887,Lucky☆Star,"Comedy, Parody, School, Slice of Life",TV,24,7.87,305837,27364,10
90,Mobile Suit Gundam Wing,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,49,7.87,86001,27364,6
210,Ranma ½,"Comedy, Fantasy, Martial Arts, Slice of Life",TV,161,7.87,105212,27364,9
534,Slayers,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,7.87,73476,27364,7
9790,Sora no Otoshimono: Tokeijikake no Angeloid,"Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",Movie,1,7.87,70391,27364,9
407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",TV,45,7.87,16591,27364,-1
6213,Toaru Kagaku no Railgun,"Action, Sci-Fi, Super Power",TV,24,7.87,231079,27364,7
951,Chibi Maruko-chan,"Comedy, Shoujo, Slice of Life",TV,142,7.86,4739,27364,8
6904,Hellsing I: Digest for Freaks,"Action, Horror, Military, Seinen, Super Power, Supernatural, Vampire",OVA,1,7.86,20263,27364,8
32547,Non Non Biyori Repeat OVA,"Comedy, School, Seinen, Slice of Life",OVA,1,7.86,9729,27364,-1
8407,Sora no Otoshimono: Forte,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,12,7.86,146697,27364,9
20057,Space☆Dandy,"Comedy, Sci-Fi, Space",TV,13,7.86,123529,27364,-1
9074,Arakawa Under the Bridge x Bridge,"Comedy, Romance, Seinen",TV,13,7.85,80394,27364,-1
226,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,7.85,623511,27364,7
15117,Kami nomi zo Shiru Sekai: Tenri-hen,"Comedy, Harem, Romance, Shounen, Supernatural",OVA,2,7.85,68623,27364,9
10460,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,7.85,86196,27364,-1
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,"Action, Adventure, Ecchi, Magic, Shounen, Supernatural",OVA,4,7.85,12413,27364,9
82,Mobile Suit Gundam 0080: War in the Pocket,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,6,7.85,22609,27364,8
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Comedy, Fantasy, Supernatural",TV,10,7.85,218231,27364,10
517,School Rumble Ichi Gakki Hoshuu,"Comedy, Romance, School, Shounen",OVA,2,7.85,40868,27364,-1
22199,Akame ga Kill!,"Action, Adventure, Fantasy",TV,24,7.84,492133,27364,-1
14941,AKB0048: Next Stage,"Music, Sci-Fi",TV,13,7.84,22302,27364,-1
15487,Kuroko no Basket NG-shuu,"Comedy, School, Shounen, Sports",Special,9,7.84,32215,27364,9
28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",TV,12,7.84,190058,27364,-1
20847,Seitokai Yakuindomo*,"Comedy, School, Shounen, Slice of Life",TV,13,7.84,98544,27364,-1
8937,Toaru Majutsu no Index II,"Action, Magic, Sci-Fi, Super Power",TV,24,7.84,184520,27364,8
30413,Yowamushi Pedal Movie,"Comedy, Drama, Shounen, Sports",Movie,1,7.84,8838,27364,-1
6347,Baka to Test to Shoukanjuu,"Comedy, Romance, School, Super Power",TV,13,7.83,301282,27364,-1
8086,Densetsu no Yuusha no Densetsu,"Action, Adventure, Fantasy, Magic, Shounen",TV,24,7.83,130689,27364,-1
1888,Ichigo Mashimaro OVA,"Comedy, School, Slice of Life",OVA,3,7.83,15085,27364,-1
1719,Rozen Maiden: Ouvertüre,"Action, Comedy, Drama, Magic, Seinen",Special,2,7.83,44388,27364,9
154,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,64,7.83,169517,27364,8
11757,Sword Art Online,"Action, Adventure, Fantasy, Game, Romance",TV,25,7.83,893100,27364,10
1690,Bokurano,"Drama, Mecha, Psychological, Sci-Fi",TV,24,7.82,81408,27364,-1
4177,Bounen no Xamdou,"Action, Military, Sci-Fi",ONA,26,7.82,79026,27364,-1
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,"Action, Fantasy, Shoujo, Supernatural",TV,13,7.82,33466,27364,-1
6984,Hidamari Sketch x 365 Specials,"Comedy, School, Slice of Life",Special,3,7.82,10720,27364,9
27991,K: Return of Kings,"Action, Super Power, Supernatural",TV,13,7.82,114904,27364,-1
5751,Prince of Tennis: Another Story - Messages From Past and Future,"Comedy, School, Shounen, Sports",OVA,4,7.82,9487,27364,-1
13663,To LOVE-Ru Darkness,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,7.82,135929,27364,-1
13851,To LOVE-Ru Darkness OVA,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",OVA,6,7.82,57166,27364,-1
6956,Working!!,"Comedy, Slice of Life",TV,13,7.82,189367,27364,8
71,Full Metal Panic!,"Action, Comedy, Mecha, Military, Sci-Fi",TV,24,7.81,256325,27364,8
10793,Guilty Crown,"Action, Drama, Sci-Fi, Super Power",TV,22,7.81,460959,27364,-1
3713,Jigoku Shoujo Mitsuganae,"Mystery, Psychological, Supernatural",TV,26,7.81,58993,27364,-1
2593,Kara no Kyoukai 1: Fukan Fuukei,"Action, Mystery, Supernatural, Thriller",Movie,1,7.81,178880,27364,-1
13203,Lupin the Third: Mine Fujiko to Iu Onna,"Action, Adventure, Comedy, Ecchi, Samurai, Seinen",TV,13,7.81,22796,27364,8
2963,Minami-ke,"Comedy, School, Slice of Life",TV,13,7.81,105471,27364,10
87,Mobile Suit Gundam: Char&#039;s Counterattack,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.81,19258,27364,-1
20,Naruto,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,220,7.81,683297,27364,8
31953,New Game!,"Comedy, Slice of Life",TV,12,7.81,91932,27364,-1
9471,Baka to Test to Shoukanjuu: Matsuri,"Comedy, School, Super Power",OVA,2,7.8,67684,27364,-1
150,Blood+,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,50,7.8,208321,27364,7
60,Chrno Crusade,"Action, Demons, Historical, Romance, Supernatural",TV,24,7.8,140865,27364,9
120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,26,7.8,242553,27364,8
30364,Haikyuu!! Movie 2: Shousha to Haisha,"Comedy, Drama, School, Shounen, Sports",Movie,1,7.81,10558,27364,-1
8426,Hourou Musuko,"Drama, School, Slice of Life",TV,11,7.8,53426,27364,-1
182,Tenkuu no Escaflowne,"Adventure, Fantasy, Mecha, Romance, Shoujo",TV,26,7.8,83437,27364,-1
28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,7.8,73909,27364,-1
16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24,7.8,171384,27364,-1
9062,Angel Beats! Specials,"Action, Comedy, School, Supernatural",Special,2,7.79,139013,27364,-1
477,Aria The Animation,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,7.79,76913,27364,-1
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.79,2688,27364,-1
5177,Denpa-teki na Kanojo,"Mystery, School, Thriller",OVA,2,7.79,85409,27364,9
13403,Inu x Boku SS Special,"Comedy, Shounen, Supernatural",Special,1,7.79,46803,27364,-1
228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26,7.79,172415,27364,-1
8795,Panty &amp; Stocking with Garterbelt,"Action, Comedy, Ecchi, Parody, Supernatural",TV,13,7.79,157642,27364,6
12021,Poyopoyo Kansatsu Nikki,"Comedy, Seinen, Slice of Life",TV,52,7.79,13832,27364,-1
18119,Servant x Service,"Comedy, Slice of Life",TV,13,7.79,81037,27364,-1
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.79,184525,27364,10
6046,Tales of Vesperia: The First Strike,"Action, Adventure, Fantasy, Magic, Military",Movie,1,7.79,30524,27364,8
531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Magic, Romance, Shoujo",Movie,1,7.78,33682,27364,7
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,"Action, Mecha, Military, School, Super Power",OVA,1,7.78,23285,27364,-1
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Special,1,7.78,51688,27364,7
4725,Ga-Rei: Zero,"Action, Super Power, Supernatural, Thriller",TV,12,7.78,145102,27364,-1
6637,Higashi no Eden Movie II: Paradise Lost,"Action, Comedy, Drama, Mystery, Romance, Thriller",Movie,1,7.78,87062,27364,-1
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,7.78,180032,27364,10
23385,Kyoukai no Kanata: Shinonome,"Fantasy, Slice of Life, Supernatural",Special,1,7.78,42344,27364,-1
14511,Minami-ke Tadaima,"Comedy, School, Slice of Life",TV,13,7.78,31394,27364,9
7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",TV,24,7.78,122976,27364,8
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13,7.78,165358,27364,-1
208,R.O.D OVA,"Action, Adventure, Historical, Magic, Mystery, Sci-Fi",OVA,3,7.78,41701,27364,7
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,7.78,188685,27364,-1
65,Rozen Maiden: Träumend,"Action, Comedy, Drama, Magic, Seinen",TV,12,7.78,72645,27364,8
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,7.78,173603,27364,8
540,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.78,15837,27364,7
856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",TV,26,7.78,91034,27364,8
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"Action, Comedy, Ecchi, Shounen, Sports",OVA,3,7.77,40176,27364,-1
123,Fushigi Yuugi,"Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo",TV,52,7.77,61622,27364,9
488,Ichigo Mashimaro,"Comedy, Slice of Life",TV,12,7.77,46333,27364,9
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,12,7.77,143701,27364,-1
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",OVA,6,7.77,25902,27364,7
14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13,7.77,349836,27364,-1
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12,7.77,174026,27364,10
24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Special,1,7.76,20622,27364,-1
240,Genshiken,"Comedy, Parody, Slice of Life",TV,12,7.76,104258,27364,-1
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,"Military, School",OVA,1,7.76,16143,27364,-1
5060,Hetalia Axis Powers,"Comedy, Historical, Parody",ONA,52,7.76,144898,27364,9
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",TV,25,7.76,136279,27364,9
1412,Lupin III,"Action, Adventure, Comedy, Shounen",TV,23,7.76,34373,27364,7
20785,Mahouka Koukou no Rettousei,"Magic, Romance, School, Sci-Fi, Supernatural",TV,26,7.76,285317,27364,-1
2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25,7.76,42730,27364,-1
10161,No.6,"Action, Sci-Fi",TV,11,7.76,168017,27364,-1
5507,Senjou no Valkyria,"Action, Military, Romance",TV,26,7.76,77591,27364,-1
8247,Bleach Movie 4: Jigoku-hen,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,7.75,94074,27364,8
20031,D-Frag!,"Comedy, Game, School, Seinen",TV,12,7.75,154548,27364,-1
2026,Hayate no Gotoku!,"Action, Comedy, Harem, Parody, Romance",TV,52,7.75,130085,27364,7
450,InuYasha: Kagami no Naka no Mugenjo,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,7.75,54854,27364,7
32491,Kanojo to Kanojo no Neko: Everything Flows,"Psychological, Romance, Slice of Life",TV,4,7.75,38765,27364,-1
10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25,7.75,81155,27364,-1
1830,Utawarerumono Specials,"Action, Comedy, Drama, Fantasy",Special,6,7.75,11149,27364,7
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1,7.74,186465,27364,8
6372,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1,7.74,101734,27364,-1
17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",TV,52,7.74,13469,27364,10
3931,Initial D Battle Stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1,7.74,11015,27364,9
2313,Muumindani no Suisei,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.74,4344,27364,7
584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life",TV,24,7.74,56244,27364,-1
6634,Sengoku Basara Two,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12,7.74,42798,27364,-1
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.74,297058,27364,10
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.74,6787,27364,-1
11531,UN-GO: Inga-ron,"Mystery, Supernatural",Movie,1,7.74,23340,27364,8
25341,Diamond no Ace OVA,"Comedy, School, Shounen, Sports",OVA,3,7.72,7376,27364,-1
132,GetBackers,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49,7.73,73536,27364,-1
